0,Date,Product_ID,Demand,Inventory
8048,13-06-2004,P2,57,1363
8049,14-06-2004,P2,96,1326
8050,15-06-2004,P2,51,1179
8051,16-06-2004,P2,61,1033
8052,17-06-2004,P2,53,877
8053,18-06-2004,P2,89,801
8054,19-06-2004,P2,83,640
8055,20-06-2004,P2,89,576
8056,21-06-2004,P2,83,474
8057,22-06-2004,P2,96,350
8058,23-06-2004,P2,68,163
8059,24-06-2004,P2,83,34
8060,25-06-2004,P2,58,0
8061,26-06-2004,P2,75,0
8062,27-06-2004,P2,69,0
8063,28-06-2004,P2,86,0
8064,29-06-2004,P2,80,5500
8065,30-06-2004,P2,81,5420
8066,01-07-2004,P2,74,5368
8067,02-07-2004,P2,66,5234
8068,03-07-2004,P2,88,5070
8069,04-07-2004,P2,73,4957
8070,05-07-2004,P2,90,4774
8071,06-07-2004,P2,68,4687
8072,07-07-2004,P2,53,4614
8073,08-07-2004,P2,99,4576
8074,09-07-2004,P2,89,4394
8075,10-07-2004,P2,99,4236
8076,11-07-2004,P2,96,4100
8077,12-07-2004,P2,99,3968
8078,13-07-2004,P2,100,3767
8079,14-07-2004,P2,88,3631
8080,15-07-2004,P2,57,3523
8081,16-07-2004,P2,57,3487
8082,17-07-2004,P2,74,3297
8083,18-07-2004,P2,50,3084
8084,19-07-2004,P2,88,2983
8085,20-07-2004,P2,93,2802
8086,21-07-2004,P2,86,2690
8087,22-07-2004,P2,51,2589
8088,23-07-2004,P2,51,2568
8089,24-07-2004,P2,51,2499
8090,25-07-2004,P2,94,2447
8091,26-07-2004,P2,52,2311
8092,27-07-2004,P2,79,2270
8093,28-07-2004,P2,96,2108
8094,29-07-2004,P2,52,2035
8095,30-07-2004,P2,68,1927
8096,31-07-2004,P2,58,1769
8097,01-08-2004,P2,80,1596
8098,02-08-2004,P2,75,1476
8099,03-08-2004,P2,75,1386
8100,04-08-2004,P2,91,1308
8101,05-08-2004,P2,71,1184
8102,06-08-2004,P2,57,1013
8103,07-08-2004,P2,78,881
8104,08-08-2004,P2,78,776
8105,09-08-2004,P2,76,651
8106,10-08-2004,P2,53,583
8107,11-08-2004,P2,80,510
8108,12-08-2004,P2,81,353
8109,13-08-2004,P2,88,178
8110,14-08-2004,P2,94,14
8111,15-08-2004,P2,63,0
8112,16-08-2004,P2,51,0
8113,17-08-2004,P2,54,0
8114,18-08-2004,P2,96,0
8115,19-08-2004,P2,82,0
8116,20-08-2004,P2,86,0
8117,21-08-2004,P2,52,0
8118,22-08-2004,P2,99,0
8119,23-08-2004,P2,65,0
8120,24-08-2004,P2,97,0
8121,25-08-2004,P2,70,0
8122,26-08-2004,P2,92,0
8123,27-08-2004,P2,70,0
8124,28-08-2004,P2,62,0
8125,29-08-2004,P2,85,0
8126,30-08-2004,P2,87,5500
8127,31-08-2004,P2,66,5413
8128,01-09-2004,P2,74,5383
8129,02-09-2004,P2,55,5234
8130,03-09-2004,P2,60,5081
8131,04-09-2004,P2,88,4985
8132,05-09-2004,P2,54,4759
8133,06-09-2004,P2,82,4723
8134,07-09-2004,P2,53,4600
8135,08-09-2004,P2,56,4576
8136,09-09-2004,P2,64,4437
8137,10-09-2004,P2,78,4261
8138,11-09-2004,P2,57,4121
8139,12-09-2004,P2,60,4007
8140,13-09-2004,P2,52,3806
8141,14-09-2004,P2,97,3679
8142,15-09-2004,P2,75,3514
8143,16-09-2004,P2,89,3469
8144,17-09-2004,P2,68,3265
8145,18-09-2004,P2,50,3090
8146,19-09-2004,P2,72,2983
8147,20-09-2004,P2,50,2818
8148,21-09-2004,P2,58,2733
8149,22-09-2004,P2,83,2617
8150,23-09-2004,P2,98,2536
8151,24-09-2004,P2,72,2452
8152,25-09-2004,P2,82,2426
8153,26-09-2004,P2,89,2323
8154,27-09-2004,P2,79,2233
8155,28-09-2004,P2,54,2108
8156,29-09-2004,P2,54,2077
8157,30-09-2004,P2,84,1925
8158,01-10-2004,P2,79,1753
8159,02-10-2004,P2,92,1575
8160,03-10-2004,P2,93,1464
8161,04-10-2004,P2,97,1368
8162,05-10-2004,P2,51,1286
8163,06-10-2004,P2,98,1224
8164,07-10-2004,P2,81,986
8165,08-10-2004,P2,93,857
8166,09-10-2004,P2,77,761
8167,10-10-2004,P2,60,652
8168,11-10-2004,P2,97,599
8169,12-10-2004,P2,70,466
8170,13-10-2004,P2,75,363
8171,14-10-2004,P2,58,184
8172,15-10-2004,P2,55,44
8173,16-10-2004,P2,63,0
8174,17-10-2004,P2,92,0
8175,18-10-2004,P2,59,0
8176,19-10-2004,P2,78,0
8177,20-10-2004,P2,58,0
8178,21-10-2004,P2,71,0
8179,22-10-2004,P2,88,0
8180,23-10-2004,P2,71,0
8181,24-10-2004,P2,74,0
8182,25-10-2004,P2,90,0
8183,26-10-2004,P2,53,0
8184,27-10-2004,P2,60,0
8185,28-10-2004,P2,92,5500
8186,29-10-2004,P2,77,5408
8187,30-10-2004,P2,71,5372
8188,31-10-2004,P2,74,5237
8189,01-11-2004,P2,68,5062
8190,02-11-2004,P2,90,4977
8191,03-11-2004,P2,88,4757
8192,04-11-2004,P2,74,4689
8193,05-11-2004,P2,70,4608
8194,06-11-2004,P2,64,4559
8195,07-11-2004,P2,90,4429
8196,08-11-2004,P2,52,4235
8197,09-11-2004,P2,60,4147
8198,10-11-2004,P2,67,4004
8199,11-11-2004,P2,80,3799
8200,12-11-2004,P2,72,3651
8201,13-11-2004,P2,65,3539
8202,14-11-2004,P2,69,3479
8203,15-11-2004,P2,95,3285
8204,16-11-2004,P2,76,3063
8205,17-11-2004,P2,67,2957
8206,18-11-2004,P2,79,2823
8207,19-11-2004,P2,58,2704
8208,20-11-2004,P2,95,2617
8209,21-11-2004,P2,86,2524
8210,22-11-2004,P2,67,2464
8211,23-11-2004,P2,86,2431
8212,24-11-2004,P2,59,2319
8213,25-11-2004,P2,55,2263
8214,26-11-2004,P2,60,2132
8215,27-11-2004,P2,80,2071
8216,28-11-2004,P2,91,1899
8217,29-11-2004,P2,59,1746
8218,30-11-2004,P2,91,1595
8219,01-12-2004,P2,64,1465
8220,02-12-2004,P2,50,1397
8221,03-12-2004,P2,55,1333
8222,04-12-2004,P2,90,1220
8223,05-12-2004,P2,92,994
8224,06-12-2004,P2,51,846
8225,07-12-2004,P2,65,803
8226,08-12-2004,P2,57,664
8227,09-12-2004,P2,71,602
8228,10-12-2004,P2,57,492
8229,11-12-2004,P2,91,376
8230,12-12-2004,P2,78,168
8231,13-12-2004,P2,69,24
8232,14-12-2004,P2,78,0
8233,15-12-2004,P2,61,0
8234,16-12-2004,P2,96,0
8235,17-12-2004,P2,57,0
8236,18-12-2004,P2,54,0
8237,19-12-2004,P2,64,0
8238,20-12-2004,P2,93,0
8239,21-12-2004,P2,69,0
8240,22-12-2004,P2,51,5500
8241,23-12-2004,P2,53,5449
8242,24-12-2004,P2,72,5396
8243,25-12-2004,P2,93,5236
8244,26-12-2004,P2,61,5043
8245,27-12-2004,P2,73,4984
8246,28-12-2004,P2,98,4774
8247,29-12-2004,P2,61,4679
8248,30-12-2004,P2,81,4621
8249,31-12-2004,P2,58,4548
8250,01-01-2005,P2,52,4435
8251,02-01-2005,P2,53,4273
8252,03-01-2005,P2,70,4146
8253,04-01-2005,P2,81,3994
8254,05-01-2005,P2,53,3785
8255,06-01-2005,P2,84,3678
8256,07-01-2005,P2,69,3527
8257,08-01-2005,P2,65,3475
8258,09-01-2005,P2,96,3289
8259,10-01-2005,P2,99,3062
8260,11-01-2005,P2,93,2934
8261,12-01-2005,P2,87,2797
8262,13-01-2005,P2,70,2696
8263,14-01-2005,P2,80,2605
8264,15-01-2005,P2,100,2539
8265,16-01-2005,P2,79,2450
8266,17-01-2005,P2,87,2419
8267,18-01-2005,P2,83,2318
8268,19-01-2005,P2,64,2239
8269,20-01-2005,P2,67,2123
8270,21-01-2005,P2,62,2064
8271,22-01-2005,P2,77,1917
8272,23-01-2005,P2,97,1760
8273,24-01-2005,P2,85,1557
8274,25-01-2005,P2,84,1471
8275,26-01-2005,P2,71,1377
8276,27-01-2005,P2,55,1312
8277,28-01-2005,P2,64,1220
8278,29-01-2005,P2,89,1020
8279,30-01-2005,P2,99,849
8280,31-01-2005,P2,71,755
8281,01-02-2005,P2,57,658
8282,02-02-2005,P2,87,602
8283,03-02-2005,P2,57,476
8284,04-02-2005,P2,78,376
8285,05-02-2005,P2,83,181
8286,06-02-2005,P2,52,19
8287,07-02-2005,P2,99,0
8288,08-02-2005,P2,75,0
8289,09-02-2005,P2,64,0
8290,10-02-2005,P2,54,0
8291,11-02-2005,P2,87,0
8292,12-02-2005,P2,58,0
8293,13-02-2005,P2,92,0
8294,14-02-2005,P2,54,0
8295,15-02-2005,P2,69,5500
8296,16-02-2005,P2,99,5431
8297,17-02-2005,P2,64,5350
8298,18-02-2005,P2,94,5244
8299,19-02-2005,P2,86,5042
8300,20-02-2005,P2,62,4959
8301,21-02-2005,P2,62,4785
8302,22-02-2005,P2,98,4715
8303,23-02-2005,P2,97,4584
8304,24-02-2005,P2,99,4532
8305,25-02-2005,P2,74,4394
8306,26-02-2005,P2,66,4251
8307,27-02-2005,P2,96,4133
8308,28-02-2005,P2,90,3968
8309,01-03-2005,P2,73,3776
8310,02-03-2005,P2,92,3658
8311,03-03-2005,P2,93,3519
8312,04-03-2005,P2,69,3451
8313,05-03-2005,P2,80,3285
8314,06-03-2005,P2,54,3078
8315,07-03-2005,P2,65,2979
8316,08-03-2005,P2,91,2825
8317,09-03-2005,P2,69,2692
8318,10-03-2005,P2,86,2606
8319,11-03-2005,P2,61,2533
8320,12-03-2005,P2,61,2489
8321,13-03-2005,P2,68,2437
8322,14-03-2005,P2,86,2337
8323,15-03-2005,P2,75,2236
8324,16-03-2005,P2,80,2112
8325,17-03-2005,P2,53,2051
8326,18-03-2005,P2,98,1926
8327,19-03-2005,P2,94,1739
8328,20-03-2005,P2,62,1560
8329,21-03-2005,P2,63,1494
8330,22-03-2005,P2,100,1398
8331,23-03-2005,P2,78,1283
8332,24-03-2005,P2,81,1197
8333,25-03-2005,P2,83,1003
8334,26-03-2005,P2,91,855
8335,27-03-2005,P2,77,763
8336,28-03-2005,P2,98,652
8337,29-03-2005,P2,80,561
8338,30-03-2005,P2,73,483
8339,31-03-2005,P2,72,360
8340,01-04-2005,P2,73,187
8341,02-04-2005,P2,71,29
8342,03-04-2005,P2,61,0
8343,04-04-2005,P2,85,0
8344,05-04-2005,P2,85,0
8345,06-04-2005,P2,93,5500
8346,07-04-2005,P2,81,5407
8347,08-04-2005,P2,70,5368
8348,09-04-2005,P2,76,5238
8349,10-04-2005,P2,95,5060
8350,11-04-2005,P2,77,4950
8351,12-04-2005,P2,89,4770
8352,13-04-2005,P2,68,4688
8353,14-04-2005,P2,95,4614
8354,15-04-2005,P2,89,4534
8355,16-04-2005,P2,57,4404
8356,17-04-2005,P2,93,4268
8357,18-04-2005,P2,53,4106
8358,19-04-2005,P2,74,4011
8359,20-04-2005,P2,78,3792
8360,21-04-2005,P2,79,3653
8361,22-04-2005,P2,93,3532
8362,23-04-2005,P2,96,3451
8363,24-04-2005,P2,67,3258
8364,25-04-2005,P2,75,3091
8365,26-04-2005,P2,69,2958
8366,27-04-2005,P2,72,2821
8367,28-04-2005,P2,66,2711
8368,29-04-2005,P2,84,2609
8369,30-04-2005,P2,71,2535
8370,01-05-2005,P2,84,2479
8371,02-05-2005,P2,89,2414
8372,03-05-2005,P2,59,2316
8373,04-05-2005,P2,94,2263
8374,05-05-2005,P2,80,2093
8375,06-05-2005,P2,86,2051
8376,07-05-2005,P2,76,1893
8377,08-05-2005,P2,60,1761
8378,09-05-2005,P2,86,1594
8379,10-05-2005,P2,91,1470
8380,11-05-2005,P2,89,1370
8381,12-05-2005,P2,94,1294
8382,13-05-2005,P2,87,1181
8383,14-05-2005,P2,66,997
8384,15-05-2005,P2,57,872
8385,16-05-2005,P2,63,797
8386,17-05-2005,P2,95,666
8387,18-05-2005,P2,73,564
8388,19-05-2005,P2,54,490
8389,20-05-2005,P2,100,379
8390,21-05-2005,P2,90,159
8391,22-05-2005,P2,98,12
8392,23-05-2005,P2,85,0
8393,24-05-2005,P2,76,0
8394,25-05-2005,P2,53,0
8395,26-05-2005,P2,63,0
8396,27-05-2005,P2,61,5500
8397,28-05-2005,P2,58,5439
8398,29-05-2005,P2,94,5391
8399,30-05-2005,P2,74,5214
8400,31-05-2005,P2,54,5062
8401,01-06-2005,P2,144,4991
8402,02-06-2005,P2,54,4703
8403,03-06-2005,P2,90,4723
8404,04-06-2005,P2,104,4592
8405,05-06-2005,P2,137,4525
8406,06-06-2005,P2,139,4356
8407,07-06-2005,P2,139,4186
8408,08-06-2005,P2,80,4060
8409,09-06-2005,P2,114,3984
8410,10-06-2005,P2,121,3752
8411,11-06-2005,P2,50,3610
8412,12-06-2005,P2,107,3561
8413,13-06-2005,P2,135,3437
8414,14-06-2005,P2,111,3219
8415,15-06-2005,P2,136,3047
8416,16-06-2005,P2,96,2897
8417,17-06-2005,P2,99,2794
8418,18-06-2005,P2,103,2684
8419,19-06-2005,P2,87,2572
8420,20-06-2005,P2,147,2532
8421,21-06-2005,P2,106,2403
8422,22-06-2005,P2,129,2392
8423,23-06-2005,P2,85,2276
8424,24-06-2005,P2,118,2237
8425,25-06-2005,P2,119,2069
8426,26-06-2005,P2,150,2012
8427,27-06-2005,P2,83,1829
8428,28-06-2005,P2,119,1754
8429,29-06-2005,P2,113,1535
8430,30-06-2005,P2,127,1443
8431,01-07-2005,P2,135,1334
8432,02-07-2005,P2,72,1248
8433,03-07-2005,P2,73,1203
8434,04-07-2005,P2,76,1011
8435,05-07-2005,P2,64,862
8436,06-07-2005,P2,59,790
8437,07-07-2005,P2,123,670
8438,08-07-2005,P2,60,536
8439,09-07-2005,P2,102,503
8440,10-07-2005,P2,117,331
8441,11-07-2005,P2,82,142
8442,12-07-2005,P2,64,20
8443,13-07-2005,P2,150,0
8444,14-07-2005,P2,56,0
8445,15-07-2005,P2,64,0
8446,16-07-2005,P2,149,0
8447,17-07-2005,P2,133,0
8448,18-07-2005,P2,143,0
8449,19-07-2005,P2,94,0
8450,20-07-2005,P2,75,0
8451,21-07-2005,P2,97,0
8452,22-07-2005,P2,66,0
8453,23-07-2005,P2,56,0
8454,24-07-2005,P2,109,0
8455,25-07-2005,P2,108,0
8456,26-07-2005,P2,121,0
8457,27-07-2005,P2,124,0
8458,28-07-2005,P2,143,5500
8459,29-07-2005,P2,93,5357
8460,30-07-2005,P2,55,5356
8461,31-07-2005,P2,140,5253
8462,01-08-2005,P2,123,4996
8463,02-08-2005,P2,92,4922
8464,03-08-2005,P2,140,4755
8465,04-08-2005,P2,50,4637
8466,05-08-2005,P2,90,4632
8467,06-08-2005,P2,150,4539
8468,07-08-2005,P2,78,4343
8469,08-08-2005,P2,76,4247
8470,09-08-2005,P2,138,4123
8471,10-08-2005,P2,111,3926
8472,11-08-2005,P2,146,3755
8473,12-08-2005,P2,123,3585
8474,13-08-2005,P2,119,3488
8475,14-08-2005,P2,89,3425
8476,15-08-2005,P2,111,3265
8477,16-08-2005,P2,149,3047
8478,17-08-2005,P2,142,2884
8479,18-08-2005,P2,63,2748
8480,19-08-2005,P2,142,2720
8481,20-08-2005,P2,128,2533
8482,21-08-2005,P2,80,2491
8483,22-08-2005,P2,133,2470
8484,23-08-2005,P2,92,2365
8485,24-08-2005,P2,138,2313
8486,25-08-2005,P2,88,2184
8487,26-08-2005,P2,136,2099
8488,27-08-2005,P2,68,1995
8489,28-08-2005,P2,79,1911
8490,29-08-2005,P2,68,1758
8491,30-08-2005,P2,137,1586
8492,31-08-2005,P2,128,1419
8493,01-09-2005,P2,110,1333
8494,02-09-2005,P2,77,1273
8495,03-09-2005,P2,67,1198
8496,04-09-2005,P2,145,1017
8497,05-09-2005,P2,96,793
8498,06-09-2005,P2,85,758
8499,07-09-2005,P2,59,644
8500,08-09-2005,P2,86,600
8501,09-09-2005,P2,58,477
8502,10-09-2005,P2,119,375
8503,11-09-2005,P2,73,140
8504,12-09-2005,P2,111,29
8505,13-09-2005,P2,68,0
8506,14-09-2005,P2,69,0
8507,15-09-2005,P2,77,0
8508,16-09-2005,P2,108,0
8509,17-09-2005,P2,89,0
8510,18-09-2005,P2,91,0
8511,19-09-2005,P2,130,0
8512,20-09-2005,P2,138,0
8513,21-09-2005,P2,50,0
8514,22-09-2005,P2,103,0
8515,23-09-2005,P2,146,0
8516,24-09-2005,P2,135,0
8517,25-09-2005,P2,104,5500
8518,26-09-2005,P2,95,5396
8519,27-09-2005,P2,105,5354
8520,28-09-2005,P2,51,5203
8521,29-09-2005,P2,52,5085
8522,30-09-2005,P2,81,4993
8523,01-10-2005,P2,106,4766
8524,02-10-2005,P2,53,4671
8525,03-10-2005,P2,133,4629
8526,04-10-2005,P2,61,4496
8527,05-10-2005,P2,136,4432
8528,06-10-2005,P2,81,4189
8529,07-10-2005,P2,95,4118
8530,08-10-2005,P2,125,3969
8531,09-10-2005,P2,67,3741
8532,10-10-2005,P2,108,3664
8533,11-10-2005,P2,118,3503
8534,12-10-2005,P2,118,3426
8535,13-10-2005,P2,54,3236
8536,14-10-2005,P2,123,3104
8537,15-10-2005,P2,75,2910
8538,16-10-2005,P2,142,2815
8539,17-10-2005,P2,117,2641
8540,18-10-2005,P2,72,2558
8541,19-10-2005,P2,74,2547
8542,20-10-2005,P2,117,2476
8543,21-10-2005,P2,100,2381
8544,22-10-2005,P2,98,2305
8545,23-10-2005,P2,55,2224
8546,24-10-2005,P2,60,2132
8547,25-10-2005,P2,108,2071
8548,26-10-2005,P2,113,1871
8549,27-10-2005,P2,77,1724
8550,28-10-2005,P2,54,1577
8551,29-10-2005,P2,66,1502
8552,30-10-2005,P2,138,1395
8553,31-10-2005,P2,69,1245
8554,01-11-2005,P2,69,1206
8555,02-11-2005,P2,146,1015
8556,03-11-2005,P2,87,792
8557,04-11-2005,P2,128,767
8558,05-11-2005,P2,129,601
8559,06-11-2005,P2,118,530
8560,07-11-2005,P2,125,445
8561,08-11-2005,P2,99,308
8562,09-11-2005,P2,120,160
8563,10-11-2005,P2,96,0
8564,11-11-2005,P2,118,0
8565,12-11-2005,P2,149,0
8566,13-11-2005,P2,63,0
8567,14-11-2005,P2,67,0
8568,15-11-2005,P2,134,0
8569,16-11-2005,P2,57,0
8570,17-11-2005,P2,68,0
8571,18-11-2005,P2,119,0
8572,19-11-2005,P2,121,5500
8573,20-11-2005,P2,144,5379
8574,21-11-2005,P2,135,5305
8575,22-11-2005,P2,95,5173
8576,23-11-2005,P2,134,5041
8577,24-11-2005,P2,147,4911
8578,25-11-2005,P2,92,4700
8579,26-11-2005,P2,108,4685
8580,27-11-2005,P2,63,4574
8581,28-11-2005,P2,59,4566
8582,29-11-2005,P2,133,4434
8583,30-11-2005,P2,112,4192
8584,01-12-2005,P2,59,4087
8585,02-12-2005,P2,128,4005
8586,03-12-2005,P2,90,3738
8587,04-12-2005,P2,140,3641
8588,05-12-2005,P2,118,3471
8589,06-12-2005,P2,75,3426
8590,07-12-2005,P2,150,3279
8591,08-12-2005,P2,104,3008
8592,09-12-2005,P2,54,2929
8593,10-12-2005,P2,133,2836
8594,11-12-2005,P2,55,2650
8595,12-12-2005,P2,129,2620
8596,13-12-2005,P2,57,2490
8597,14-12-2005,P2,80,2493
8598,15-12-2005,P2,108,2418
8599,16-12-2005,P2,89,2297
8600,17-12-2005,P2,143,2233
8601,18-12-2005,P2,78,2044
8602,19-12-2005,P2,91,2053
8603,20-12-2005,P2,52,1888
8604,21-12-2005,P2,75,1785
8605,22-12-2005,P2,94,1579
8606,23-12-2005,P2,123,1462
8607,24-12-2005,P2,117,1338
8608,25-12-2005,P2,69,1266
8609,26-12-2005,P2,85,1206
8610,27-12-2005,P2,52,999
8611,28-12-2005,P2,105,886
8612,29-12-2005,P2,130,749
8613,30-12-2005,P2,112,599
8614,31-12-2005,P2,107,547
8615,01-01-2006,P2,105,456
8616,02-01-2006,P2,62,328
8617,03-01-2006,P2,117,197
8618,04-01-2006,P2,77,0
8619,05-01-2006,P2,144,0
8620,06-01-2006,P2,140,0
8621,07-01-2006,P2,68,0
8622,08-01-2006,P2,81,0
8623,09-01-2006,P2,91,0
8624,10-01-2006,P2,78,0
8625,11-01-2006,P2,75,0
8626,12-01-2006,P2,80,0
8627,13-01-2006,P2,122,5500
8628,14-01-2006,P2,149,5378
8629,15-01-2006,P2,139,5300
8630,16-01-2006,P2,59,5169
8631,17-01-2006,P2,125,5077
8632,18-01-2006,P2,79,4920
8633,19-01-2006,P2,127,4768
8634,20-01-2006,P2,73,4650
8635,21-01-2006,P2,65,4609
8636,22-01-2006,P2,117,4564
8637,23-01-2006,P2,52,4376
8638,24-01-2006,P2,83,4273
8639,25-01-2006,P2,55,4116
8640,26-01-2006,P2,83,4009
8641,27-01-2006,P2,131,3783
8642,28-01-2006,P2,82,3600
8643,29-01-2006,P2,73,3529
8644,30-01-2006,P2,140,3471
8645,31-01-2006,P2,71,3214
8646,01-02-2006,P2,90,3087
8647,02-02-2006,P2,89,2943
8648,03-02-2006,P2,77,2801
8649,04-02-2006,P2,129,2706
8650,05-02-2006,P2,120,2546
8651,06-02-2006,P2,55,2499
8652,07-02-2006,P2,79,2495
8653,08-02-2006,P2,118,2419
8654,09-02-2006,P2,139,2287
8655,10-02-2006,P2,83,2183
8656,11-02-2006,P2,67,2104
8657,12-02-2006,P2,104,2064
8658,13-02-2006,P2,59,1875
8659,14-02-2006,P2,149,1778
8660,15-02-2006,P2,54,1505
8661,16-02-2006,P2,119,1502
8662,17-02-2006,P2,80,1342
8663,18-02-2006,P2,129,1303
8664,19-02-2006,P2,99,1146
8665,20-02-2006,P2,56,985
8666,21-02-2006,P2,84,882
8667,22-02-2006,P2,65,770
8668,23-02-2006,P2,127,664
8669,24-02-2006,P2,95,532
8670,25-02-2006,P2,117,468
8671,26-02-2006,P2,148,316
8672,27-02-2006,P2,106,111
8673,28-02-2006,P2,94,0
8674,01-03-2006,P2,123,0
8675,02-03-2006,P2,98,0
8676,03-03-2006,P2,111,0
8677,04-03-2006,P2,143,5500
8678,05-03-2006,P2,147,5357
8679,06-03-2006,P2,84,5302
8680,07-03-2006,P2,88,5224
8681,08-03-2006,P2,55,5048
8682,09-03-2006,P2,144,4990
8683,10-03-2006,P2,67,4703
8684,11-03-2006,P2,149,4710
8685,12-03-2006,P2,88,4533
8686,13-03-2006,P2,110,4541
8687,14-03-2006,P2,112,4383
8688,15-03-2006,P2,78,4213
8689,16-03-2006,P2,69,4121
8690,17-03-2006,P2,61,3995
8691,18-03-2006,P2,106,3805
8692,19-03-2006,P2,80,3625
8693,20-03-2006,P2,93,3531
8694,21-03-2006,P2,119,3451
8695,22-03-2006,P2,74,3235
8696,23-03-2006,P2,150,3084
8697,24-03-2006,P2,72,2883
8698,25-03-2006,P2,131,2818
8699,26-03-2006,P2,99,2652
8700,27-03-2006,P2,63,2576
8701,28-03-2006,P2,56,2556
8702,29-03-2006,P2,135,2494
8703,30-03-2006,P2,66,2363
8704,31-03-2006,P2,127,2339
8705,01-04-2006,P2,68,2195
8706,02-04-2006,P2,76,2119
8707,03-04-2006,P2,51,2055
8708,04-04-2006,P2,107,1928
8709,05-04-2006,P2,55,1730
8710,06-04-2006,P2,118,1599
8711,07-04-2006,P2,79,1438
8712,08-04-2006,P2,135,1382
8713,09-04-2006,P2,133,1248
8714,10-04-2006,P2,51,1142
8715,11-04-2006,P2,145,1033
8716,12-04-2006,P2,113,793
8717,13-04-2006,P2,51,741
8718,14-04-2006,P2,93,678
8719,15-04-2006,P2,125,566
8720,16-04-2006,P2,113,438
8721,17-04-2006,P2,54,320
8722,18-04-2006,P2,101,205
8723,19-04-2006,P2,65,1
8724,20-04-2006,P2,102,0
8725,21-04-2006,P2,129,0
8726,22-04-2006,P2,76,0
8727,23-04-2006,P2,56,0
8728,24-04-2006,P2,79,5500
8729,25-04-2006,P2,56,5421
8730,26-04-2006,P2,121,5393
8731,27-04-2006,P2,149,5187
8732,28-04-2006,P2,126,4987
8733,29-04-2006,P2,139,4919
8734,30-04-2006,P2,109,4708
8735,01-05-2006,P2,87,4668
8736,02-05-2006,P2,119,4595
8737,03-05-2006,P2,86,4510
8738,04-05-2006,P2,109,4407
8739,05-05-2006,P2,148,4216
8740,06-05-2006,P2,114,4051
8741,07-05-2006,P2,52,3950
8742,08-05-2006,P2,136,3814
8743,09-05-2006,P2,136,3595
8744,10-05-2006,P2,135,3475
8745,11-05-2006,P2,91,3409
8746,12-05-2006,P2,124,3263
8747,13-05-2006,P2,102,3034
8748,14-05-2006,P2,128,2931
8749,15-05-2006,P2,73,2762
8750,16-05-2006,P2,128,2710
8751,17-05-2006,P2,111,2547
8752,18-05-2006,P2,87,2508
8753,19-05-2006,P2,97,2463
8754,20-05-2006,P2,141,2401
8755,21-05-2006,P2,134,2264
8756,22-05-2006,P2,122,2188
8757,23-05-2006,P2,88,2065
8758,24-05-2006,P2,73,2043
8759,25-05-2006,P2,71,1906
8760,26-05-2006,P2,121,1766
8761,27-05-2006,P2,81,1533
8762,28-05-2006,P2,89,1475
8763,29-05-2006,P2,58,1372
8764,30-05-2006,P2,141,1325
8765,31-05-2006,P2,117,1134
8766,01-06-2006,P2,104,967
8767,02-06-2006,P2,71,834
8768,03-06-2006,P2,138,783
8769,04-06-2006,P2,149,591
8770,05-06-2006,P2,102,510
8771,06-06-2006,P2,111,461
8772,07-06-2006,P2,52,322
8773,08-06-2006,P2,117,207
8774,09-06-2006,P2,71,0
8775,10-06-2006,P2,62,0
8776,11-06-2006,P2,117,0
8777,12-06-2006,P2,53,0
8778,13-06-2006,P2,86,0
8779,14-06-2006,P2,65,0
8780,15-06-2006,P2,83,0
8781,16-06-2006,P2,51,0
8782,17-06-2006,P2,148,0
8783,18-06-2006,P2,83,0
8784,19-06-2006,P2,104,0
8785,20-06-2006,P2,74,0
8786,21-06-2006,P2,113,0
8787,22-06-2006,P2,80,0
8788,23-06-2006,P2,91,0
8789,24-06-2006,P2,134,0
8790,25-06-2006,P2,140,5500
8791,26-06-2006,P2,84,5360
8792,27-06-2006,P2,56,5365
8793,28-06-2006,P2,141,5252
8794,29-06-2006,P2,101,4995
8795,30-06-2006,P2,128,4944
8796,01-07-2006,P2,148,4719
8797,02-07-2006,P2,66,4629
8798,03-07-2006,P2,130,4616
8799,04-07-2006,P2,131,4499
8800,05-07-2006,P2,94,4362
8801,06-07-2006,P2,75,4231
8802,07-07-2006,P2,122,4124
8803,08-07-2006,P2,136,3942
8804,09-07-2006,P2,144,3730
8805,10-07-2006,P2,116,3587
8806,11-07-2006,P2,122,3495
8807,12-07-2006,P2,133,3422
8808,13-07-2006,P2,50,3221
8809,14-07-2006,P2,97,3108
8810,15-07-2006,P2,58,2936
8811,16-07-2006,P2,149,2832
8812,17-07-2006,P2,149,2634
8813,18-07-2006,P2,54,2526
8814,19-07-2006,P2,54,2565
8815,20-07-2006,P2,74,2496
8816,21-07-2006,P2,104,2424
8817,22-07-2006,P2,89,2301
8818,23-07-2006,P2,121,2233
8819,24-07-2006,P2,50,2066
8820,25-07-2006,P2,116,2081
8821,26-07-2006,P2,54,1863
8822,27-07-2006,P2,109,1783
8823,28-07-2006,P2,130,1545
8824,29-07-2006,P2,137,1426
8825,30-07-2006,P2,59,1324
8826,31-07-2006,P2,111,1324
8827,01-08-2006,P2,128,1164
8828,02-08-2006,P2,72,956
8829,03-08-2006,P2,133,866
8830,04-08-2006,P2,143,721
8831,05-08-2006,P2,135,586
8832,06-08-2006,P2,58,524
8833,07-08-2006,P2,142,505
8834,08-08-2006,P2,104,291
8835,09-08-2006,P2,138,155
8836,10-08-2006,P2,110,0
8837,11-08-2006,P2,147,0
